,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract
155,11078536,2000 Nov,,Arthroscopy,"['Brand J Jr', 'Hamilton D', 'Selby J', 'Pienkowski D', 'Caborn DN', 'Johnson DL']",Johnson DL,Biomechanical comparison of quadriceps tendon fixation with patellar tendon bone plug interference fixation in cruciate ligament reconstruction.,16,8,805-12,['English'],8506498,0749-8063,1526-3231,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11078536', '10.1053/jars.2000.18240', 'S0749-8063(00)08912-X']",10.1053/jars.2000.18240,"['2000/11/15 11:00', '2001/06/02 10:01', '2000/11/15 11:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2000 Nov;16(8):805-12,"PURPOSE: The purpose of this study was to use current fixation techniques and compare the stiffness and ultimate tensile failure of the tendinous end of the quadriceps tendon (QT) with the bone plug end of the bone-patellar tendon-bone (BPTB) graft using current techniques of fixation. TYPE OF STUDY: Randomized trial of elderly cadaver knees. MATERIALS AND METHODS: Tibial and femoral biodegradable interference fixation and femoral EndoButton (Smith & Nephew, Acufex, Mansfield, MA) fixation in bone tunnels with the QT and the BPTB graft were compared by using 10 pairs of elderly cadavers and biomechanical testing. Two groups, fixation at time zero (simulating fixation in the operating room) and testing after 1, 000 loading cycles (simulating patient rehabilitation exercises), were used. RESULTS: At time zero fixation, stiffness of the soft tissue QT tibial tunnel interference fixation was 59% less stiff than the stiffness of the interference fixation of a BPTB plug in a femoral tunnel (P =.11). The EndoButton femoral fixation resulted in a decrease in stiffness at time zero compared with femoral tunnel interference fixation of the soft tissue QT (P =.03). All groups improved stiffness with cycling the construct to 1,000 cycles. CONCLUSIONS: Placement of the QT tendinous end of the graft in the femoral bone tunnel when using a interference fixation will approximate the stiffness of a bone plug in the tibial bone tunnel with interference fixation. The EndoButton fixation is not as stiff as either of the femoral interference fixation options. The addition of more than 20 loading cycles could remove laxity from the graft fixation-graft cruciate ligament complex and improve its stiffness."
156,10925649,2000 Jun,,Unfallchirurg,"['Hackl W', 'Fink C', 'Benedetto KP', 'Hoser C']",Hoser C,[Transplant fixation by anterior cruciate ligament reconstruction. Metal vs. bioabsorbable polyglyconate interference screw. A prospective randomized study of 40 patients].,103,6,468-74,['German'],8502736,0177-5537,,"['Clinical Trial', 'Comparative Study', 'English Abstract', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10925649', '10.1007/s001130050567']",10.1007/s001130050567,"['2000/08/05 11:00', '2000/09/09 11:01', '2000/08/05 11:00']",[],1,0,Der Unfallchirurg,,2000 Jun;103(6):468-74,"To overcome some of the potential problems (e.g. hardware removal during revision surgery) of metal interference screws used for patellar tendon anterior cruciate ligament reconstruction, bioabsorbable screws have recently been introduced. Forty patients who underwent endoscopic ACL reconstruction using patella tendon autograft were included in the study, they were randomized intraoperatively to either Group A (femoral bone block fixation: polyglyconate screw; tibial: metal screw) or Group B (both bone blocks fixed with metal interference screws). The patients were evaluated clinically preoperatively as well as 6 weeks, 3 months 12 months and 24 months post op. Lysholm Score at 24 months was 98.1 +/- 2.3 for Group A and 97.7 +/- 3.0 for Group B. Tegner Score was 7.4 +/- 1.1 for Group A and 7.5 +/- 0.8 for Group B. Two years post op overall IKDC-Score for group A was 5.6% normal, 88.8% nearly normal and 5.6% abnormal. The result for group B was 11.1%, 77.8% and 11.1%, respectively. KT-1000 (at 89 N) at two years revealed a side to side difference of 1.5 +/- 0.3 mm (Group A) and 1.6 +/- 0.7 (Group B). The results of the two groups did not show significant differences at any stage of follow up. In our study polyglyconate interference screw fixation for patellar tendon grafts has not found to be associated with increased clinical complications. It provided equivalent fixation and clinical results compared to metal screws."
157,10882444,2000 Jul-Aug,,Arthroscopy,"['Fink C', 'Benedetto KP', 'Hackl W', 'Hoser C', 'Freund MC', 'Rieger M']",Rieger M,Bioabsorbable polyglyconate interference screw fixation in anterior cruciate ligament reconstruction: a prospective computed tomography-controlled study.,16,5,491-8,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10882444', '10.1053/jars.2000.4633', 'S0749-8063(00)56788-7']",10.1053/jars.2000.4633,"['2000/07/06 11:00', '2000/09/19 11:01', '2000/07/06 11:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2000 Jul-Aug;16(5):491-8,"PURPOSE: It was the purpose of the study to evaluate a new polyglyconate bioabsorbable interference screw for graft fixation in anterior cruciate ligament (ACL) reconstruction. TYPE OF STUDY: Prospective randomized. MATERIALS AND METHODS: Forty patients who underwent endoscopic ACL reconstruction were included in the study and randomized intraoperatively. Group A consisted of 20 patients (6 women, 14 men; mean age, 29.6 years) who had femoral bone block fixation with a bioabsorbable interference screw and tibial fixation with a titanium interference screw. Group B included 20 patients (5 women, 15 men; mean age 29.6 years) who had fixation of both femoral and tibial bone blocks with titanium interference screws. There was no significant difference between the groups with regard to age, gender, height, weight, time from injury to surgery, activity level, and concomitant injuries. RESULTS: Clinical results (using IKDC, Lysholm, Tegner scores) of the 2 groups as well as instrumented laxity measurements (KT-1000) did not show significant (P >.05) differences at any stage of follow-up. No complications with respect to graft fixation could be found. Computed tomography scans, performed within the first postoperative week, at 6 weeks, and at 3, 6, 12, and 24 months postoperatively revealed a uniform picture for all patients within the groups, showing completed screw degradation at 12 months in group A. CONCLUSION: Polyglyconate interference screw fixation for patellar tendon grafts has not been found to be associated with increased clinical complications or significant osteolysis. It provided equivalent fixation and clinical results compared with titanium screws. However, replacement of the screw with bone did not take place for up to 3 years postoperatively."
158,10525698,1999,,Knee Surg Sports Traumatol Arthrosc,"['Jansson KA', 'Harilainen A', 'Sandelin J', 'Karjalainen PT', 'Aronen HJ', 'Tallroth K']",Tallroth K,"Bone tunnel enlargement after anterior cruciate ligament reconstruction with the hamstring autograft and endobutton fixation technique. A clinical, radiographic and magnetic resonance imaging study with 2 years follow-up.",7,5,290-5,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['10525698', '10.1007/s001670050166', '90070290.167']",10.1007/s001670050166,"['1999/10/20 00:00', '1999/10/20 00:01', '1999/10/20 00:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1999;7(5):290-5,"The aim of this study was to describe the contrast-enhanced magnetic resonance imaging (MRI) appearance of bone tunnel enlargement detected on radiography after anterior cruciate ligament (ACL) reconstruction with semitendinosus and gracilis tendon endobutton (STG-endobutton) fixation technique. Fourteen patients with a STG-endobutton ACL reconstruction were examined 3 months (n = 1), 1 year (n = 1) and 2 years (n = 12) postoperatively. An age- and sex-matched group with a bone-patellar tendon-bone (BTB) autograft ACL reconstruction with similar follow-up was taken as control. Data on clinical examination, laxity and isokinetic muscle torque measurements, anteroposterior and lateral view radiography were obtained, and knee scores (Lysholm and Tegner) were collected. Contrast-enhanced MRI was performed in the STG-endobutton group with a 1.5-T imager. There were no statistical differences between the groups with respect to clinical findings, stability tests, or knee scores. In the STG-endobutton group the average femoral and tibial bone tunnel diameter detected on anteroposterior view radiography had increased at 2-year follow-up by 33% and 23%, respectively. On MRI the ligamentous graft itself was not enhanced by the contrast medium whereas periligamentous tissue within and around the STG graft bundles showed mild contrast enhancement. In conclusion, the MRI results suggest that enhancing periligamentous tissue accumulated in and around the STG graft associated with the tunnel expansion. In spite of the significant bone tunnel enlargement observed on the follow-up radiography the STG-endobutton knees were stable and the patients satisfied."
159,10495176,1999 Sep,,Arthroscopy,"['Amendola A', 'Faber K', 'Willits K', 'Miniaci A', 'Labib S', 'Fowler P']",Fowler P,Compartment pressure monitoring during anterior cruciate ligament reconstruction.,15,6,607-12,['English'],8506498,0749-8063,,"['Case Reports', 'Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10495176', '10.1053/ar.1999.v15.015060', 'S0749-8063(99)00125-5']",10.1053/ar.1999.v15.015060,"['1999/09/24 00:00', '1999/09/24 00:01', '1999/09/24 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1999 Sep;15(6):607-12,"A prospective double blind randomized study was carried out using 20 healthy males with anterior cruciate ligament (ACL) insufficiency undergoing bone-patellar tendon-bone ACL reconstruction. The subjects were randomized into either water or saline irrigation and then underwent identical reconstructive procedures using an arthroscopic pump. Continuous preoperative, intraoperative, and postoperative pressures were monitored using the slit catheter technique. Blood pressure and compartment pressure measurements were continuously recorded and noted at all stages of the procedure. Mean preoperative anterior and posterior compartment pressures were similar in both groups. No significant differences were noted between the anterior and posterior compartments of each group. No difference between water and saline irrigation was identified throughout the procedure. In both groups, postoperative pressures were slightly lower in the anterior and posterior compartments compared with preoperative pressures, but not significantly."
160,10424549,1999 Jul-Aug,,Arthroscopy,"['McGuire DA', 'Barber FA', 'Elrod BF', 'Paulos LE']",Paulos LE,Bioabsorbable interference screws for graft fixation in anterior cruciate ligament reconstruction.,15,5,463-73,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10424549', '10.1053/ar.1999.v15.015046001', 'S0749-8063(99)00107-3']",10.1053/ar.1999.v15.015046001,"['1999/07/29 00:00', '1999/07/29 00:01', '1999/07/29 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1999 Jul-Aug;15(5):463-73,"The central one third of the patellar tendon autograft is popular because the bone-tendon-bone (BTB) construct provides several graft fixation options, robust graft incorporation, and a mechanically sufficient substitute. Interference screw fixation is one method used to secure the graft. Bioabsorbable interference screws may offer advantages over metal interference screws. Bioabsorbable screws are made from poly L-lactic acid (PLLA) and are absorbed by the body. This prospective, randomized study compared the safety and efficacy of the PLLA screw with that of the metal cannulated interference screw for anterior cruciate ligament reconstruction. There were 204 patients randomly assigned to the Bioscrew (Linvatec, Largo, FL) (n = 103) or the metal interference screw (n = 101) groups at four sites. The mean age was 30 years. There were 66 women and 138 men. Mean follow-up was 30 months for Bioscrews and 28 months for metal screws; the average follow-up interval was 2.4 years. The Lysholm mean scores at 4 years for the 32 patients seen at this interval were 95.0 and 97.2 for the Bioscrew and metal screw group, respectively. Ligament laxity comparisons made with an instrumented arthrometer at manual maximum force resulted in side-to-side mean score differences of B = 1.8mm and M = 1.6mm. The Tegner activity level score means were B = 6.1 and M = 5.8. Other variables examined included pain, thigh size, meniscal tests, Lachman's test, range of motion, anterior drawer, pivot shift, patellofemoral crepitus and tenderness, and joint effusion. None of these variables showed a statistically significant difference between groups. No radiographic evidence of osteolytic change or bone resorption around the Bioscrews was observed. There were no complications related to loss of fixation, toxicity, allergenicity, or other evidence of osteolytic or inflammatory reaction. In every assessment between groups there was no difference found. There were 12 PLLA screws that broke during insertion without any adverse effects. The PLLA headless cannulated interference fit screws produce equal results to similarly designed metal screws."
161,10210074,1999 Mar,,Arthroscopy,"['Carter TR', 'Edinger S']",Edinger S,Isokinetic evaluation of anterior cruciate ligament reconstruction: hamstring versus patellar tendon.,15,2,169-72,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['10210074', '10.1053/ar.1999.v15.0150161', 'S0749-8063(99)00008-0']",10.1053/ar.1999.v15.0150161,"['1999/04/21 00:00', '1999/04/21 00:01', '1999/04/21 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1999 Mar;15(2):169-72,"The purpose of the study was to compare the hamstring and quadriceps isokinetic results 6 months postoperatively in patients having patellar tendon or hamstring anterior cruciate ligament (ACL) reconstruction. The study group was comprised of 106 randomly selected patients who had ACL reconstruction with either autogenous patellar tendon (PT), semitendinosus (ST), or semitendinosus and gracilis (ST/G). Hamstring and quadriceps isokinetic strength were assessed at 180 degrees/sec and 300 degrees/sec with the results of the operatively treated leg expressed as a percent compared with the nonoperative leg. The mean results for knee extension at 180 degrees/sec were 68.3%, 74.3%, and 78.1%; and at 300 degrees/sec were 70.7%, 76.7%, and 81.7% for PT, ST, and ST/G, respectively. The mean results for knee flexion at 180 degrees/sec were 86.1%, 80.6%, and 81.7%; and at 300 degrees/sec were 77.6%, 79.1%, and 75.6% for PT, ST, and ST/G, respectively. No statistically significant differences were found in regard to knee extension or flexion strength when evaluating the different tissue sources. The results show that selection of autogenous hamstring or PT used for ACL reconstruction should not be based solely on the assumption of the tissue source altering the recovery of quadriceps and/or hamstring strength. In addition, a majority of the patients had not achieved adequate strength to safely partake in unlimited activities at 6 months postoperatively."
162,9848597,1998 Nov-Dec,,Arthroscopy,"['van Kampen A', 'Wymenga AB', 'van der Heide HJ', 'Bakens HJ']",Bakens HJ,The effect of different graft tensioning in anterior cruciate ligament reconstruction: a prospective randomized study.,14,8,845-50,['English'],8506498,0749-8063,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['9848597', '10.1016/s0749-8063(98)70022-2', 'S0749806398700222']",10.1016/s0749-8063(98)70022-2,"['1998/12/16 00:00', '1998/12/16 00:01', '1998/12/16 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1998 Nov-Dec;14(8):845-50,"A prospective study was performed to establish the influence on stability of tensioning the graft after anterior cruciate ligament reconstruction with a bone-patellar tendon-bone graft. There were 38 consecutive patients randomly divided into two groups; in the first group (19 patients) the graft was tensioned at 20 N, and in the second group the tension was 40 N. Evaluation included Lysholm scores, instrumented Lachman tests, IKDC level, and lateral radiographs to measure the tibia position versus the femur. One year after surgery we did not find any significant difference between the two groups. We conclude that the importance of graft tensioning has yet to be established in the clinical situation. Based on our results, graft tension of 20 N seems to be sufficient, without the risk of overconstraining the knee joint."
163,9848591,1998 Nov-Dec,,Arthroscopy,"['Popp JE', 'Sanko WA', 'Sinha AK', 'Kaeding CC']",Kaeding CC,A comparison of ketorolac tromethamine/oxycodone versus patient-controlled analgesia with morphine in anterior cruciate ligament reconstruction patients.,14,8,816-9,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['9848591', '10.1016/s0749-8063(98)70016-7', 'S0749806398700167']",10.1016/s0749-8063(98)70016-7,"['1998/12/16 00:00', '1998/12/16 00:01', '1998/12/16 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1998 Nov-Dec;14(8):816-9,"Effective postoperative analgesia with minimal side effects remains an important goal in enabling increasingly complex surgical procedures to be performed on an outpatient basis. In this study, we examined the efficacy of postoperative analgesia in 90 patients undergoing anterior cruciate ligament reconstruction using a patellar tendon autograft, with a 24-hour hospital stay. Patients were randomized to receive either intramuscular ketorolac supplemented by oral oxycodone, or intravenous morphine via patient-controlled analgesia (PCA) device, for postoperative analgesia. Patients were monitored for 2 hours in the recovery room, then every 4 hours until discharge, for the presence of complications of nausea, vomiting, urinary retention, pruritus, and dizziness. Pain was assessed using a visual analog scale (VAS) on the morning of postoperative day one. All patients were discharged by 24 hours after surgery. Ten (20%) of the patients receiving ketorolac/oxycodone versus 31 (79%) of those receiving PCA morphine experienced postoperative complications (P < .05). Postoperative nausea, vomiting, and urinary retention were each significantly more common in the PCA morphine group (P < .05). The incidence of pruritus and dizziness was low overall. There was no significant difference between groups in the severity of postoperative pain as assessed using a VAS. We conclude that ketorolac/oxycodone may provide comparable analgesia with fewer undesirable side effects than PCA morphine in patients undergoing anterior cruciate ligament reconstruction. Patients receiving ketorolac/oxymorphone may have a better quality recovery and more rapid discharge."
164,9754479,1998 Sep,,Arthroscopy,"['Barber FA', 'Gladu DE']",Gladu DE,Comparison of oral ketorolac and hydrocodone for pain relief after anterior cruciate ligament reconstruction.,14,6,605-12,['English'],8506498,0749-8063,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Multicenter Study', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['9754479', '10.1016/s0749-8063(98)70057-x', 'S0749-8063(98)70057-X']",10.1016/s0749-8063(98)70057-x,"['1998/10/01 00:00', '1998/10/01 00:01', '1998/10/01 00:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,1998 Sep;14(6):605-12,"The analgesic effectiveness of ketorolac tromethamine was compared with hydrocodone and acetaminophen for pain from an arthroscopically assisted patellar-tendon autograft anterior cruciate ligament reconstruction. There were 125 patients evaluated in a double-blind, randomized, multicenter, and multidose study. A loading dose of parental ketorolac tromethamine was administered and subjects were later given two staged doses of the same ""unknown"" drug with pain evaluations conducted after each dose. For group 1, dose 1 consisted of ketorolac tromethamine 20 mg orally and dose 2 was ketorolac tromethamine 10 mg. For group 2, both dose 1 and dose 2 consisted of hydrocodone 10 mg plus acetaminophen 1,000 mg orally. Efficacy was evaluated by standard analgesic measures. Subjects treated as outpatients showed lower categorical pain intensity for ketorolac tromethamine than hydrocodone and acetaminophen at 1 hour (P=.03), 2 hours (P=.006), and 3 hours (P=.02); lower summed intensity differences for ketorolac tromethamine than hydrocodone and acetaminophen at 3 hours (P=.014) and 4 hours (P=.019); and better total pain relief for ketorolac tromethamine than hydrocodone and acetaminophen at 3 hours (P=.014) and 4 hours (P=.013). With an effective loading dose administered before the subsequent oral dosage, there was statistically better pain reduction with ketorolac tromethamine than with hydrocodone and acetaminophen. Moreover, ketorolac tromethamine was no more likely to cause digestive complaints than hydrocodone and acetaminophen. No bleeding problems were observed in either group. In the outpatient setting, ketorolac tromethamine controls postoperative pain better than hydrocodone and acetaminophen in the immediate postsurgery period."
165,9739219,1998 Jul,,Unfallchirurg,"['Gerich TG', 'Lattermann C', 'Bosch U', 'Lobenhoffer HP', 'Tscherne H']",Tscherne H,[Endoscopic versus limited open technique for replacement of the anterior cruciate ligament. 4 years outcome of a prospective study].,101,7,551-6,['German'],8502736,0177-5537,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['9739219', '10.1007/s001130050308']",10.1007/s001130050308,"['1998/09/18 00:00', '1998/09/18 00:01', '1998/09/18 00:00']",[],1,0,Der Unfallchirurg,,1998 Jul;101(7):551-6,"ACL reconstruction with patellar tendon graft has become a standard procedure. The graft can be inserted either using two tunnels and a lateral femoral incision or with a femoral half tunnel drilled from the joint, thus avoiding the lateral incision. Advantages of the single-incision technique in the early rehabilitation period have been claimed. 40 patients with ACL deficiency were included in a prospective randomized trial comparing single and two-incision technique with a follow-up period of 4 years. Preoperative data did not show any significant difference between the two groups. At follow-up no difference were observed with respect to complications or he progress of rehabilitation. Evaluation after 1 and 4 years according to the IKDC form revealed good to excellent results in 70% of all patients. The Tegner-score increased significantly, however most patients did not regain their former activity level. ACL-reconstruction reduced anterior translation of the knee significantly at 6 months follow-up. However, we observed a slight increase of anterior translation after 1 and 4 years in both groups; stability was comparable in both groups at all time periods. We conclude that an arthroscopic single-incision technique has no advantage compared to a mini-open two-incision technique for ACL reconstruction with patellar tendon graft in terms of subjective or objective parameters."
166,9689372,1998 Jul-Aug,,Am J Sports Med,"['Gatt CJ Jr', 'Parker RD', 'Tetzlaff JE', 'Szabo MZ', 'Dickerson AB']",Dickerson AB,Preemptive analgesia: its role and efficacy in anterior cruciate ligament reconstruction.,26,4,524-9,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['9689372', '10.1177/03635465980260040901']",10.1177/03635465980260040901,"['1998/08/05 02:03', '2001/03/28 10:01', '1998/08/05 02:03']",['Am J Sports Med. 1999 Jul-Aug;27(4):544-5. PMID: 10424229'],1,0,The American journal of sports medicine,,1998 Jul-Aug;26(4):524-9,"As more outpatient orthopaedic surgical procedures are performed, postoperative pain control has gained importance. The benefits of preemptive analgesia, the use of analgesics or anesthetics or both before painful stimuli to prevent or reduce pain, have been widely published in the anesthesia and general surgery literature, but not in orthopaedic literature. We prospectively compared the effects, on postoperative pain and narcotic use, of intraarticular preoperative injections of 1) placebo with epinephrine, 2) bupivacaine with epinephrine, and 3) bupivacaine and morphine with epinephrine. Thirty patients (10 in each group) underwent arthroscopic anterior cruciate ligament reconstruction using patellar tendon autograft under general anesthesia. Pain was assessed with a 10-point visual analog scale pre- and postoperatively, and postoperative narcotic pain medication use was recorded. Postoperative pain was significantly greater in group 1 (placebo) than in the preemptive-treatment groups (groups 2 and 3), and in group 2 than in group 3. The differences became less apparent with time, and after 1 hour, no significant differences in pain scores existed between the groups. However, intravenous narcotic pain medication was administered in the recovery room to patients with pain scores greater than 5, equalizing pain scores. Group 3 used significantly less postoperative narcotic medication than group 1. Preemptive analgesia using intraarticular bupivacaine and morphine with epinephrine resulted in lower pain scores during the 1st hour after an arthroscopic anterior cruciate ligament reconstruction than did preemptive treatment with bupivacaine and epinephrine or placebo and epinephrine."
167,9608461,1998,,Knee Surg Sports Traumatol Arthrosc,"['Tohyama H', 'Yasuda K']",Yasuda K,Significance of graft tension in anterior cruciate ligament reconstruction. Basic background and clinical outcome.,6 Suppl 1,,S30-7,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['9608461', '10.1007/s001670050220']",10.1007/s001670050220,"['1998/06/03 00:00', '1998/06/03 00:01', '1998/06/03 00:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1998;6 Suppl 1:S30-7,"The purpose of this paper is to review scientific evidence that graft tension affects remodelling of the autograft in ligament reconstruction. The in situ freezing model of the patellar tendon, an ideal patellar tendon autograft model, demonstrated that subsequent cellular proliferation following fibroblast necrosis reduces the mechanical properties of the autograft. Stress shielding enhances reduction of the strength in the once-frozen patellar tendon. The strength of the patellar tendon also changes depending on the degree of stress shielding. Transmission electron micrographs revealed that the number of small-diameter fibrils decreases in the stress-shielded tendons compared with non-stress-shielded tendons after in situ freezing. Restressing essentially restores the mechanical properties of patellar tendon autografts even if the strength has been much reduced by complete stress shielding. The effects of restressing may depend on the period of stress shielding applied before restressing. Unphysiologically high tension significantly reduces the mechanical properties of the in situ frozen anterior cruciate ligament (ACL). Therefore, not only stress-deprivation but also stress-enhancement significantly affect the mechanical properties of tendon autografts. Results of in vivo and in vitro studies suggest that cyclic tensile loading may inhibit the deterioration in mechanical strength of the transplanted tendon. Clinically, our prospective randomized study demonstrated that a relatively high initial tension reduces the postoperative anterior laxity of the knee joint after ACL reconstruction using the doubled autogenous hamstring tendons connected in series with polyester tapes, when the tension applied is less than 80 N. Our experimental and clinical results indicate that the initial tension is one of the significant factors that affect the results of ACL reconstruction, although the optimal initial tension for the other graft materials still remains unknown."
168,9604191,1998,,Knee Surg Sports Traumatol Arthrosc,"['Brandsson S', 'Faxén E', 'Eriksson BI', 'Kälebo P', 'Swärd L', 'Lundin O', 'Karlsson J']",Karlsson J,Closing patellar tendon defects after anterior cruciate ligament reconstruction: absence of any benefit.,6,2,82-7,['English'],9314730,0942-2056,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['9604191', '10.1007/s001670050077', '10.1007/s001670050077']",10.1007/s001670050077,"['1998/05/30 00:00', '1998/05/30 00:01', '1998/05/30 00:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,1998;6(2):82-7,"The most common graft in anterior cruciate ligament (ACL) surgery involves using the central one-third of the patellar tendon. Knowledge concerning the postoperative disability after harvesting the patellar tendon is, however, limited. The aim of this study was to evaluate the impact patellar tendon suture and bone grafting of the patellar bone defect might have in terms of functional outcome and patellofemoral pain after harvesting the bone-tendon-bone graft, compared with leaving the harvested site non-sutured and non-grafted. Sixty patients, scheduled for arthroscopically assisted ACL reconstruction, were randomly allocated to two groups. In group I, suture of the patellar tendon and bone grafting of the patellar defect were performed. In group II, the tendon gap and the patellar defect were left open. Preoperatively, there was no significant difference between the groups when comparing objective knee stability, as measured with a KT-1000 laxity meter, Lysholm score, Tegner activity level, IKDC score, or patello-femoral pain score. Both groups had a significantly improved Lysholm score at the 2-year follow-up, without any difference between them. Tegner's activity level was significantly lower at follow-up, compared with the pre-injury level in both groups. The patellofemoral pain score improved significantly after the reconstruction, without any difference between the groups. Ultrasonography did not reveal any difference between the groups in terms of healing of the tendon gap. This study revealed no differences in donor site morbidity, functional outcome, patellofemoral pain score or knee joint stability between the two treatment groups. The conclusion is that suture of the patellar tendon and bone grafting of the patellar defect do not improve the functional results or reduce donor site morbidity after arthroscopically assisted ACL."
169,9520889,1998 Feb,,Clin Orthop Relat Res,"['Fischer DA', 'Tewes DP', 'Boyd JL', 'Smith JP', 'Quick DC']",Quick DC,Home based rehabilitation for anterior cruciate ligament reconstruction.,,347,194-9,['English'],0075674,0009-921X,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['9520889'],,"['1998/04/01 00:00', '1998/04/01 00:01', '1998/04/01 00:00']",[],1,0,Clinical orthopaedics and related research,,1998 Feb;(347):194-9,"Fifty-four patients who underwent arthroscopically assisted anterior cruciate ligament reconstruction with bone-patellar tendon-bone autograft or allograft were studied prospectively to compare a postoperative home based rehabilitation program with a clinic based program. Fifty-four patients (mean age, 30 years) were assigned randomly to the home based program (27 patients) or the clinic based program (27 patients). The home based schedule featured six physical therapy visits during a 6-month postoperative study period, whereas the clinic based schedule specified 24 physical therapy visits during those 6 months. All patients entered in the study met strict selection criteria: age older than 15 years, no previous ligament repair or reconstruction, no complicating medical conditions, no collegiate or professional athletes, reconstruction at least 6 weeks after injury, and informed consent. At the 6-month followup, no significant statistical differences were found between the two groups in range of motion, thigh atrophy, anterior drawer compliance, hopping tests, Lysholm scores, or subjective health status scores. Thus, the authors conclude that in a selected group of patients who have undergone anterior cruciate ligament reconstruction, a home based postoperative rehabilitation program is feasible, safe, and effective."
